Case ID,Activity,Complete Timestamp,Variant,Variant index
Case 1125,Activity J,1970/01/01 15:00:00.000,Variant 7,7
Case 1125,Activity N,1970/01/01 15:00:00.000,Variant 7,7
Case 1125,Activity H,1970/01/01 16:00:00.000,Variant 7,7
Case 1125,Activity F,1970/01/01 17:00:00.000,Variant 7,7
Case 1126,Activity A,1970/01/01 09:00:00.000,Variant 7,7
Case 1126,Activity B,1970/01/01 10:00:00.000,Variant 7,7
Case 1126,Activity C,1970/01/01 11:00:00.000,Variant 7,7
Case 1126,Activity D,1970/01/01 12:00:00.000,Variant 7,7
Case 1126,Activity E,1970/01/01 13:00:00.000,Variant 7,7
Case 1126,Activity K,1970/01/01 14:00:00.000,Variant 7,7
Case 1126,Activity G,1970/01/01 14:00:00.000,Variant 7,7
Case 1126,Activity M,1970/01/01 14:00:00.000,Variant 7,7
Case 1126,Activity L,1970/01/01 15:00:00.000,Variant 7,7
Case 1126,Activity I,1970/01/01 15:00:00.000,Variant 7,7
Case 1126,Activity J,1970/01/01 15:00:00.000,Variant 7,7
Case 1126,Activity N,1970/01/01 15:00:00.000,Variant 7,7
Case 1126,Activity H,1970/01/01 16:00:00.000,Variant 7,7
Case 1126,Activity F,1970/01/01 17:00:00.000,Variant 7,7
Case 1127,Activity A,1970/01/01 09:00:00.000,Variant 8,8
Case 1127,Activity B,1970/01/01 10:00:00.000,Variant 8,8
Case 1127,Activity C,1970/01/01 11:00:00.000,Variant 8,8
Case 1127,Activity D,1970/01/01 12:00:00.000,Variant 8,8
Case 1127,Activity E,1970/01/01 13:00:00.000,Variant 8,8
Case 1127,Activity M,1970/01/01 14:00:00.000,Variant 8,8
Case 1127,Activity G,1970/01/01 14:00:00.000,Variant 8,8
Case 1127,Activity K,1970/01/01 14:00:00.000,Variant 8,8
Case 1127,Activity N,1970/01/01 15:00:00.000,Variant 8,8
Case 1127,Activity J,1970/01/01 15:00:00.000,Variant 8,8
Case 1127,Activity I,1970/01/01 15:00:00.000,Variant 8,8
Case 1127,Activity L,1970/01/01 15:00:00.000,Variant 8,8
Case 1127,Activity H,1970/01/01 16:00:00.000,Variant 8,8
Case 1127,Activity F,1970/01/01 17:00:00.000,Variant 8,8
Case 1128,Activity A,1970/01/01 09:00:00.000,Variant 4,4
Case 1128,Activity B,1970/01/01 10:00:00.000,Variant 4,4
Case 1128,Activity C,1970/01/01 11:00:00.000,Variant 4,4
Case 1128,Activity D,1970/01/01 12:00:00.000,Variant 4,4
Case 1128,Activity E,1970/01/01 13:00:00.000,Variant 4,4
Case 1128,Activity M,1970/01/01 14:00:00.000,Variant 4,4
Case 1128,Activity K,1970/01/01 14:00:00.000,Variant 4,4
Case 1128,Activity G,1970/01/01 14:00:00.000,Variant 4,4
Case 1128,Activity N,1970/01/01 15:00:00.000,Variant 4,4
Case 1128,Activity L,1970/01/01 15:00:00.000,Variant 4,4
Case 1128,Activity I,1970/01/01 15:00:00.000,Variant 4,4
Case 1128,Activity J,1970/01/01 15:00:00.000,Variant 4,4
Case 1128,Activity H,1970/01/01 16:00:00.000,Variant 4,4
Case 1128,Activity F,1970/01/01 17:00:00.000,Variant 4,4
Case 1129,Activity A,1970/01/01 09:00:00.000,Variant 6,6
Case 1129,Activity B,1970/01/01 10:00:00.000,Variant 6,6
Case 1129,Activity C,1970/01/01 11:00:00.000,Variant 6,6
Case 1129,Activity D,1970/01/01 12:00:00.000,Variant 6,6
Case 1129,Activity E,1970/01/01 13:00:00.000,Variant 6,6
Case 1129,Activity G,1970/01/01 14:00:00.000,Variant 6,6
Case 1129,Activity M,1970/01/01 14:00:00.000,Variant 6,6
Case 1129,Activity K,1970/01/01 14:00:00.000,Variant 6,6
Case 1129,Activity I,1970/01/01 15:00:00.000,Variant 6,6
Case 1129,Activity J,1970/01/01 15:00:00.000,Variant 6,6
Case 1129,Activity N,1970/01/01 15:00:00.000,Variant 6,6
Case 1129,Activity L,1970/01/01 15:00:00.000,Variant 6,6
Case 1129,Activity H,1970/01/01 16:00:00.000,Variant 6,6
Case 1129,Activity F,1970/01/01 17:00:00.000,Variant 6,6
Case 1130,Activity A,1970/01/01 09:00:00.000,Variant 7,7
Case 1130,Activity B,1970/01/01 10:00:00.000,Variant 7,7
Case 1130,Activity C,1970/01/01 11:00:00.000,Variant 7,7
Case 1130,Activity D,1970/01/01 12:00:00.000,Variant 7,7
Case 1130,Activity E,1970/01/01 13:00:00.000,Variant 7,7
Case 1130,Activity K,1970/01/01 14:00:00.000,Variant 7,7
Case 1130,Activity G,1970/01/01 14:00:00.000,Variant 7,7
Case 1130,Activity M,1970/01/01 14:00:00.000,Variant 7,7
Case 1130,Activity L,1970/01/01 15:00:00.000,Variant 7,7
Case 1130,Activity I,1970/01/01 15:00:00.000,Variant 7,7
Case 1130,Activity J,1970/01/01 15:00:00.000,Variant 7,7
Case 1130,Activity N,1970/01/01 15:00:00.000,Variant 7,7
Case 1130,Activity H,1970/01/01 16:00:00.000,Variant 7,7
Case 1130,Activity F,1970/01/01 17:00:00.000,Variant 7,7
Case 1131,Activity A,1970/01/01 09:00:00.000,Variant 10,10
Case 1131,Activity B,1970/01/01 10:00:00.000,Variant 10,10
Case 1131,Activity C,1970/01/01 11:00:00.000,Variant 10,10
Case 1131,Activity D,1970/01/01 12:00:00.000,Variant 10,10
Case 1131,Activity E,1970/01/01 13:00:00.000,Variant 10,10
Case 1131,Activity K,1970/01/01 14:00:00.000,Variant 10,10
Case 1131,Activity G,1970/01/01 14:00:00.000,Variant 10,10
Case 1131,Activity M,1970/01/01 14:00:00.000,Variant 10,10
Case 1131,Activity L,1970/01/01 15:00:00.000,Variant 10,10
Case 1131,Activity J,1970/01/01 15:00:00.000,Variant 10,10
Case 1131,Activity I,1970/01/01 15:00:00.000,Variant 10,10
Case 1131,Activity N,1970/01/01 15:00:00.000,Variant 10,10
Case 1131,Activity H,1970/01/01 16:00:00.000,Variant 10,10
Case 1131,Activity F,1970/01/01 17:00:00.000,Variant 10,10
Case 1132,Activity A,1970/01/01 09:00:00.000,Variant 7,7
Case 1132,Activity B,1970/01/01 10:00:00.000,Variant 7,7
Case 1132,Activity C,1970/01/01 11:00:00.000,Variant 7,7
Case 1132,Activity D,1970/01/01 12:00:00.000,Variant 7,7
Case 1132,Activity E,1970/01/01 13:00:00.000,Variant 7,7
Case 1132,Activity K,1970/01/01 14:00:00.000,Variant 7,7
Case 1132,Activity G,1970/01/01 14:00:00.000,Variant 7,7
Case 1132,Activity M,1970/01/01 14:00:00.000,Variant 7,7
Case 1132,Activity L,1970/01/01 15:00:00.000,Variant 7,7
Case 1132,Activity I,1970/01/01 15:00:00.000,Variant 7,7
Case 1132,Activity J,1970/01/01 15:00:00.000,Variant 7,7
Case 1132,Activity N,1970/01/01 15:00:00.000,Variant 7,7
Case 1132,Activity H,1970/01/01 16:00:00.000,Variant 7,7
Case 1132,Activity F,1970/01/01 17:00:00.000,Variant 7,7
Case 1133,Activity A,1970/01/01 09:00:00.000,Variant 11,11
Case 1133,Activity B,1970/01/01 10:00:00.000,Variant 11,11
Case 1133,Activity C,1970/01/01 11:00:00.000,Variant 11,11
Case 1133,Activity D,1970/01/01 12:00:00.000,Variant 11,11
Case 1133,Activity E,1970/01/01 13:00:00.000,Variant 11,11
Case 1133,Activity M,1970/01/01 14:00:00.000,Variant 11,11
Case 1133,Activity G,1970/01/01 14:00:00.000,Variant 11,11
Case 1133,Activity K,1970/01/01 14:00:00.000,Variant 11,11
Case 1133,Activity N,1970/01/01 15:00:00.000,Variant 11,11
Case 1133,Activity I,1970/01/01 15:00:00.000,Variant 11,11
Case 1133,Activity J,1970/01/01 15:00:00.000,Variant 11,11
Case 1133,Activity L,1970/01/01 15:00:00.000,Variant 11,11
Case 1133,Activity H,1970/01/01 16:00:00.000,Variant 11,11
Case 1133,Activity F,1970/01/01 17:00:00.000,Variant 11,11
Case 1134,Activity A,1970/01/01 09:00:00.000,Variant 3,3
Case 1134,Activity B,1970/01/01 10:00:00.000,Variant 3,3
Case 1134,Activity C,1970/01/01 11:00:00.000,Variant 3,3
Case 1134,Activity D,1970/01/01 12:00:00.000,Variant 3,3
Case 1134,Activity E,1970/01/01 13:00:00.000,Variant 3,3
Case 1134,Activity K,1970/01/01 14:00:00.000,Variant 3,3
Case 1134,Activity M,1970/01/01 14:00:00.000,Variant 3,3
Case 1134,Activity G,1970/01/01 14:00:00.000,Variant 3,3
Case 1134,Activity L,1970/01/01 15:00:00.000,Variant 3,3
Case 1134,Activity N,1970/01/01 15:00:00.000,Variant 3,3
Case 1134,Activity I,1970/01/01 15:00:00.000,Variant 3,3
Case 1134,Activity J,1970/01/01 15:00:00.000,Variant 3,3
Case 1134,Activity H,1970/01/01 16:00:00.000,Variant 3,3
Case 1134,Activity F,1970/01/01 17:00:00.000,Variant 3,3
Case 1135,Activity A,1970/01/01 09:00:00.000,Variant 1,1
Case 1135,Activity B,1970/01/01 10:00:00.000,Variant 1,1
Case 1135,Activity C,1970/01/01 11:00:00.000,Variant 1,1
Case 1135,Activity D,1970/01/01 12:00:00.000,Variant 1,1
Case 1135,Activity E,1970/01/01 13:00:00.000,Variant 1,1
Case 1135,Activity M,1970/01/01 14:00:00.000,Variant 1,1
Case 1135,Activity K,1970/01/01 14:00:00.000,Variant 1,1
Case 1135,Activity G,1970/01/01 14:00:00.000,Variant 1,1
Case 1135,Activity N,1970/01/01 15:00:00.000,Variant 1,1
Case 1135,Activity L,1970/01/01 15:00:00.000,Variant 1,1
Case 1135,Activity J,1970/01/01 15:00:00.000,Variant 1,1
Case 1135,Activity I,1970/01/01 15:00:00.000,Variant 1,1
Case 1135,Activity H,1970/01/01 16:00:00.000,Variant 1,1
Case 1135,Activity F,1970/01/01 17:00:00.000,Variant 1,1
Case 1136,Activity A,1970/01/01 09:00:00.000,Variant 3,3
Case 1136,Activity B,1970/01/01 10:00:00.000,Variant 3,3
Case 1136,Activity C,1970/01/01 11:00:00.000,Variant 3,3
Case 1136,Activity D,1970/01/01 12:00:00.000,Variant 3,3
Case 1136,Activity E,1970/01/01 13:00:00.000,Variant 3,3
Case 1136,Activity K,1970/01/01 14:00:00.000,Variant 3,3
Case 1136,Activity M,1970/01/01 14:00:00.000,Variant 3,3
Case 1136,Activity G,1970/01/01 14:00:00.000,Variant 3,3
Case 1136,Activity L,1970/01/01 15:00:00.000,Variant 3,3
Case 1136,Activity N,1970/01/01 15:00:00.000,Variant 3,3
Case 1136,Activity I,1970/01/01 15:00:00.000,Variant 3,3
Case 1136,Activity J,1970/01/01 15:00:00.000,Variant 3,3
Case 1136,Activity H,1970/01/01 16:00:00.000,Variant 3,3
Case 1136,Activity F,1970/01/01 17:00:00.000,Variant 3,3
Case 1137,Activity A,1970/01/01 09:00:00.000,Variant 1,1
Case 1137,Activity B,1970/01/01 10:00:00.000,Variant 1,1
Case 1137,Activity C,1970/01/01 11:00:00.000,Variant 1,1
Case 1137,Activity D,1970/01/01 12:00:00.000,Variant 1,1
Case 1137,Activity E,1970/01/01 13:00:00.000,Variant 1,1
Case 1137,Activity M,1970/01/01 14:00:00.000,Variant 1,1
Case 1137,Activity K,1970/01/01 14:00:00.000,Variant 1,1
Case 1137,Activity G,1970/01/01 14:00:00.000,Variant 1,1
Case 1137,Activity N,1970/01/01 15:00:00.000,Variant 1,1
Case 1137,Activity L,1970/01/01 15:00:00.000,Variant 1,1
Case 1137,Activity J,1970/01/01 15:00:00.000,Variant 1,1
Case 1137,Activity I,1970/01/01 15:00:00.000,Variant 1,1
Case 1137,Activity H,1970/01/01 16:00:00.000,Variant 1,1
Case 1137,Activity F,1970/01/01 17:00:00.000,Variant 1,1
Case 1138,Activity A,1970/01/01 09:00:00.000,Variant 1,1
Case 1138,Activity B,1970/01/01 10:00:00.000,Variant 1,1
Case 1138,Activity C,1970/01/01 11:00:00.000,Variant 1,1
Case 1138,Activity D,1970/01/01 12:00:00.000,Variant 1,1
Case 1138,Activity E,1970/01/01 13:00:00.000,Variant 1,1
Case 1138,Activity M,1970/01/01 14:00:00.000,Variant 1,1
Case 1138,Activity K,1970/01/01 14:00:00.000,Variant 1,1
Case 1138,Activity G,1970/01/01 14:00:00.000,Variant 1,1
Case 1138,Activity N,1970/01/01 15:00:00.000,Variant 1,1
Case 1138,Activity L,1970/01/01 15:00:00.000,Variant 1,1
Case 1138,Activity J,1970/01/01 15:00:00.000,Variant 1,1
Case 1138,Activity I,1970/01/01 15:00:00.000,Variant 1,1
Case 1138,Activity H,1970/01/01 16:00:00.000,Variant 1,1
Case 1138,Activity F,1970/01/01 17:00:00.000,Variant 1,1
Case 1139,Activity A,1970/01/01 09:00:00.000,Variant 10,10
Case 1139,Activity B,1970/01/01 10:00:00.000,Variant 10,10
Case 1139,Activity C,1970/01/01 11:00:00.000,Variant 10,10
Case 1139,Activity D,1970/01/01 12:00:00.000,Variant 10,10
Case 1139,Activity E,1970/01/01 13:00:00.000,Variant 10,10
Case 1139,Activity K,1970/01/01 14:00:00.000,Variant 10,10
Case 1139,Activity G,1970/01/01 14:00:00.000,Variant 10,10
Case 1139,Activity M,1970/01/01 14:00:00.000,Variant 10,10
Case 1139,Activity L,1970/01/01 15:00:00.000,Variant 10,10
Case 1139,Activity J,1970/01/01 15:00:00.000,Variant 10,10
Case 1139,Activity I,1970/01/01 15:00:00.000,Variant 10,10
Case 1139,Activity N,1970/01/01 15:00:00.000,Variant 10,10
Case 1139,Activity H,1970/01/01 16:00:00.000,Variant 10,10
Case 1139,Activity F,1970/01/01 17:00:00.000,Variant 10,10
Case 1140,Activity A,1970/01/01 09:00:00.000,Variant 1,1
Case 1140,Activity B,1970/01/01 10:00:00.000,Variant 1,1
Case 1140,Activity C,1970/01/01 11:00:00.000,Variant 1,1
Case 1140,Activity D,1970/01/01 12:00:00.000,Variant 1,1
Case 1140,Activity E,1970/01/01 13:00:00.000,Variant 1,1
Case 1140,Activity M,1970/01/01 14:00:00.000,Variant 1,1
Case 1140,Activity K,1970/01/01 14:00:00.000,Variant 1,1
Case 1140,Activity G,1970/01/01 14:00:00.000,Variant 1,1
Case 1140,Activity N,1970/01/01 15:00:00.000,Variant 1,1
Case 1140,Activity L,1970/01/01 15:00:00.000,Variant 1,1
Case 1140,Activity J,1970/01/01 15:00:00.000,Variant 1,1
Case 1140,Activity I,1970/01/01 15:00:00.000,Variant 1,1
Case 1140,Activity H,1970/01/01 16:00:00.000,Variant 1,1
Case 1140,Activity F,1970/01/01 17:00:00.000,Variant 1,1
Case 1141,Activity A,1970/01/01 09:00:00.000,Variant 1,1
Case 1141,Activity B,1970/01/01 10:00:00.000,Variant 1,1
Case 1141,Activity C,1970/01/01 11:00:00.000,Variant 1,1
Case 1141,Activity D,1970/01/01 12:00:00.000,Variant 1,1
Case 1141,Activity E,1970/01/01 13:00:00.000,Variant 1,1
Case 1141,Activity M,1970/01/01 14:00:00.000,Variant 1,1
Case 1141,Activity K,1970/01/01 14:00:00.000,Variant 1,1
Case 1141,Activity G,1970/01/01 14:00:00.000,Variant 1,1
Case 1141,Activity N,1970/01/01 15:00:00.000,Variant 1,1
Case 1141,Activity L,1970/01/01 15:00:00.000,Variant 1,1
Case 1141,Activity J,1970/01/01 15:00:00.000,Variant 1,1
Case 1141,Activity I,1970/01/01 15:00:00.000,Variant 1,1
Case 1141,Activity H,1970/01/01 16:00:00.000,Variant 1,1
Case 1141,Activity F,1970/01/01 17:00:00.000,Variant 1,1
Case 1142,Activity A,1970/01/01 09:00:00.000,Variant 1,1
Case 1142,Activity B,1970/01/01 10:00:00.000,Variant 1,1
Case 1142,Activity C,1970/01/01 11:00:00.000,Variant 1,1
Case 1142,Activity D,1970/01/01 12:00:00.000,Variant 1,1
Case 1142,Activity E,1970/01/01 13:00:00.000,Variant 1,1
Case 1142,Activity M,1970/01/01 14:00:00.000,Variant 1,1
Case 1142,Activity K,1970/01/01 14:00:00.000,Variant 1,1
Case 1142,Activity G,1970/01/01 14:00:00.000,Variant 1,1
Case 1142,Activity N,1970/01/01 15:00:00.000,Variant 1,1
Case 1142,Activity L,1970/01/01 15:00:00.000,Variant 1,1
Case 1142,Activity J,1970/01/01 15:00:00.000,Variant 1,1
Case 1142,Activity I,1970/01/01 15:00:00.000,Variant 1,1
Case 1142,Activity H,1970/01/01 16:00:00.000,Variant 1,1
Case 1142,Activity F,1970/01/01 17:00:00.000,Variant 1,1
Case 1143,Activity A,1970/01/01 09:00:00.000,Variant 11,11
Case 1143,Activity B,1970/01/01 10:00:00.000,Variant 11,11
Case 1143,Activity C,1970/01/01 11:00:00.000,Variant 11,11
Case 1143,Activity D,1970/01/01 12:00:00.000,Variant 11,11
Case 1143,Activity E,1970/01/01 13:00:00.000,Variant 11,11
Case 1143,Activity M,1970/01/01 14:00:00.000,Variant 11,11
Case 1143,Activity G,1970/01/01 14:00:00.000,Variant 11,11
Case 1143,Activity K,1970/01/01 14:00:00.000,Variant 11,11
Case 1143,Activity N,1970/01/01 15:00:00.000,Variant 11,11
Case 1143,Activity I,1970/01/01 15:00:00.000,Variant 11,11
Case 1143,Activity J,1970/01/01 15:00:00.000,Variant 11,11
Case 1143,Activity L,1970/01/01 15:00:00.000,Variant 11,11
Case 1143,Activity H,1970/01/01 16:00:00.000,Variant 11,11
Case 1143,Activity F,1970/01/01 17:00:00.000,Variant 11,11
Case 1144,Activity A,1970/01/01 09:00:00.000,Variant 12,12
Case 1144,Activity B,1970/01/01 10:00:00.000,Variant 12,12
Case 1144,Activity C,1970/01/01 11:00:00.000,Variant 12,12
Case 1144,Activity D,1970/01/01 12:00:00.000,Variant 12,12
Case 1144,Activity E,1970/01/01 13:00:00.000,Variant 12,12
Case 1144,Activity G,1970/01/01 14:00:00.000,Variant 12,12
Case 1144,Activity K,1970/01/01 14:00:00.000,Variant 12,12
Case 1144,Activity M,1970/01/01 14:00:00.000,Variant 12,12
Case 1144,Activity I,1970/01/01 15:00:00.000,Variant 12,12
Case 1144,Activity J,1970/01/01 15:00:00.000,Variant 12,12
Case 1144,Activity L,1970/01/01 15:00:00.000,Variant 12,12
Case 1144,Activity N,1970/01/01 15:00:00.000,Variant 12,12
Case 1144,Activity H,1970/01/01 16:00:00.000,Variant 12,12
Case 1144,Activity F,1970/01/01 17:00:00.000,Variant 12,12
Case 1145,Activity A,1970/01/01 09:00:00.000,Variant 11,11
Case 1145,Activity B,1970/01/01 10:00:00.000,Variant 11,11
Case 1145,Activity C,1970/01/01 11:00:00.000,Variant 11,11
Case 1145,Activity D,1970/01/01 12:00:00.000,Variant 11,11
Case 1145,Activity E,1970/01/01 13:00:00.000,Variant 11,11
Case 1145,Activity M,1970/01/01 14:00:00.000,Variant 11,11
Case 1145,Activity G,1970/01/01 14:00:00.000,Variant 11,11
Case 1145,Activity K,1970/01/01 14:00:00.000,Variant 11,11
Case 1145,Activity N,1970/01/01 15:00:00.000,Variant 11,11
Case 1145,Activity I,1970/01/01 15:00:00.000,Variant 11,11
Case 1145,Activity J,1970/01/01 15:00:00.000,Variant 11,11
Case 1145,Activity L,1970/01/01 15:00:00.000,Variant 11,11
Case 1145,Activity H,1970/01/01 16:00:00.000,Variant 11,11
Case 1145,Activity F,1970/01/01 17:00:00.000,Variant 11,11
Case 1146,Activity A,1970/01/01 09:00:00.000,Variant 4,4
Case 1146,Activity B,1970/01/01 10:00:00.000,Variant 4,4
Case 1146,Activity C,1970/01/01 11:00:00.000,Variant 4,4
Case 1146,Activity D,1970/01/01 12:00:00.000,Variant 4,4
Case 1146,Activity E,1970/01/01 13:00:00.000,Variant 4,4
Case 1146,Activity M,1970/01/01 14:00:00.000,Variant 4,4
Case 1146,Activity K,1970/01/01 14:00:00.000,Variant 4,4
Case 1146,Activity G,1970/01/01 14:00:00.000,Variant 4,4
Case 1146,Activity N,1970/01/01 15:00:00.000,Variant 4,4
Case 1146,Activity L,1970/01/01 15:00:00.000,Variant 4,4
Case 1146,Activity I,1970/01/01 15:00:00.000,Variant 4,4
Case 1146,Activity J,1970/01/01 15:00:00.000,Variant 4,4
Case 1146,Activity H,1970/01/01 16:00:00.000,Variant 4,4
Case 1146,Activity F,1970/01/01 17:00:00.000,Variant 4,4
Case 1147,Activity A,1970/01/01 09:00:00.000,Variant 9,9
Case 1147,Activity B,1970/01/01 10:00:00.000,Variant 9,9
Case 1147,Activity C,1970/01/01 11:00:00.000,Variant 9,9
Case 1147,Activity D,1970/01/01 12:00:00.000,Variant 9,9
Case 1147,Activity E,1970/01/01 13:00:00.000,Variant 9,9
Case 1147,Activity K,1970/01/01 14:00:00.000,Variant 9,9
Case 1147,Activity M,1970/01/01 14:00:00.000,Variant 9,9
Case 1147,Activity G,1970/01/01 14:00:00.000,Variant 9,9
Case 1147,Activity L,1970/01/01 15:00:00.000,Variant 9,9
Case 1147,Activity N,1970/01/01 15:00:00.000,Variant 9,9
Case 1147,Activity J,1970/01/01 15:00:00.000,Variant 9,9
Case 1147,Activity I,1970/01/01 15:00:00.000,Variant 9,9
Case 1147,Activity H,1970/01/01 16:00:00.000,Variant 9,9
Case 1147,Activity F,1970/01/01 17:00:00.000,Variant 9,9
Case 1148,Activity A,1970/01/01 09:00:00.000,Variant 10,10
Case 1148,Activity B,1970/01/01 10:00:00.000,Variant 10,10
Case 1148,Activity C,1970/01/01 11:00:00.000,Variant 10,10
Case 1148,Activity D,1970/01/01 12:00:00.000,Variant 10,10
Case 1148,Activity E,1970/01/01 13:00:00.000,Variant 10,10
Case 1148,Activity K,1970/01/01 14:00:00.000,Variant 10,10
Case 1148,Activity G,1970/01/01 14:00:00.000,Variant 10,10
Case 1148,Activity M,1970/01/01 14:00:00.000,Variant 10,10
Case 1148,Activity L,1970/01/01 15:00:00.000,Variant 10,10
Case 1148,Activity J,1970/01/01 15:00:00.000,Variant 10,10
Case 1148,Activity I,1970/01/01 15:00:00.000,Variant 10,10
Case 1148,Activity N,1970/01/01 15:00:00.000,Variant 10,10
Case 1148,Activity H,1970/01/01 16:00:00.000,Variant 10,10
Case 1148,Activity F,1970/01/01 17:00:00.000,Variant 10,10
Case 1149,Activity A,1970/01/01 09:00:00.000,Variant 4,4
Case 1149,Activity B,1970/01/01 10:00:00.000,Variant 4,4
Case 1149,Activity C,1970/01/01 11:00:00.000,Variant 4,4
Case 1149,Activity D,1970/01/01 12:00:00.000,Variant 4,4
Case 1149,Activity E,1970/01/01 13:00:00.000,Variant 4,4
Case 1149,Activity M,1970/01/01 14:00:00.000,Variant 4,4
Case 1149,Activity K,1970/01/01 14:00:00.000,Variant 4,4
Case 1149,Activity G,1970/01/01 14:00:00.000,Variant 4,4
Case 1149,Activity N,1970/01/01 15:00:00.000,Variant 4,4
Case 1149,Activity L,1970/01/01 15:00:00.000,Variant 4,4
Case 1149,Activity I,1970/01/01 15:00:00.000,Variant 4,4
Case 1149,Activity J,1970/01/01 15:00:00.000,Variant 4,4
Case 1149,Activity H,1970/01/01 16:00:00.000,Variant 4,4
Case 1149,Activity F,1970/01/01 17:00:00.000,Variant 4,4
Case 1150,Activity A,1970/01/01 09:00:00.000,Variant 9,9
Case 1150,Activity B,1970/01/01 10:00:00.000,Variant 9,9
Case 1150,Activity C,1970/01/01 11:00:00.000,Variant 9,9
Case 1150,Activity D,1970/01/01 12:00:00.000,Variant 9,9
Case 1150,Activity E,1970/01/01 13:00:00.000,Variant 9,9
Case 1150,Activity K,1970/01/01 14:00:00.000,Variant 9,9
Case 1150,Activity M,1970/01/01 14:00:00.000,Variant 9,9
Case 1150,Activity G,1970/01/01 14:00:00.000,Variant 9,9
Case 1150,Activity L,1970/01/01 15:00:00.000,Variant 9,9
Case 1150,Activity N,1970/01/01 15:00:00.000,Variant 9,9
Case 1150,Activity J,1970/01/01 15:00:00.000,Variant 9,9
Case 1150,Activity I,1970/01/01 15:00:00.000,Variant 9,9
Case 1150,Activity H,1970/01/01 16:00:00.000,Variant 9,9
Case 1150,Activity F,1970/01/01 17:00:00.000,Variant 9,9
Case 1151,Activity A,1970/01/01 09:00:00.000,Variant 7,7
Case 1151,Activity B,1970/01/01 10:00:00.000,Variant 7,7
Case 1151,Activity C,1970/01/01 11:00:00.000,Variant 7,7
Case 1151,Activity D,1970/01/01 12:00:00.000,Variant 7,7
Case 1151,Activity E,1970/01/01 13:00:00.000,Variant 7,7
Case 1151,Activity K,1970/01/01 14:00:00.000,Variant 7,7
Case 1151,Activity G,1970/01/01 14:00:00.000,Variant 7,7
Case 1151,Activity M,1970/01/01 14:00:00.000,Variant 7,7
Case 1151,Activity L,1970/01/01 15:00:00.000,Variant 7,7
Case 1151,Activity I,1970/01/01 15:00:00.000,Variant 7,7
Case 1151,Activity J,1970/01/01 15:00:00.000,Variant 7,7
Case 1151,Activity N,1970/01/01 15:00:00.000,Variant 7,7
Case 1151,Activity H,1970/01/01 16:00:00.000,Variant 7,7
Case 1151,Activity F,1970/01/01 17:00:00.000,Variant 7,7
Case 1152,Activity A,1970/01/01 09:00:00.000,Variant 2,2
Case 1152,Activity B,1970/01/01 10:00:00.000,Variant 2,2
Case 1152,Activity C,1970/01/01 11:00:00.000,Variant 2,2
Case 1152,Activity D,1970/01/01 12:00:00.000,Variant 2,2
Case 1152,Activity E,1970/01/01 13:00:00.000,Variant 2,2
Case 1152,Activity G,1970/01/01 14:00:00.000,Variant 2,2
Case 1152,Activity M,1970/01/01 14:00:00.000,Variant 2,2
Case 1152,Activity K,1970/01/01 14:00:00.000,Variant 2,2
Case 1152,Activity J,1970/01/01 15:00:00.000,Variant 2,2
Case 1152,Activity I,1970/01/01 15:00:00.000,Variant 2,2
Case 1152,Activity N,1970/01/01 15:00:00.000,Variant 2,2
Case 1152,Activity L,1970/01/01 15:00:00.000,Variant 2,2
Case 1152,Activity H,1970/01/01 16:00:00.000,Variant 2,2
Case 1152,Activity F,1970/01/01 17:00:00.000,Variant 2,2
Case 1153,Activity A,1970/01/01 09:00:00.000,Variant 8,8
Case 1153,Activity B,1970/01/01 10:00:00.000,Variant 8,8
Case 1153,Activity C,1970/01/01 11:00:00.000,Variant 8,8
Case 1153,Activity D,1970/01/01 12:00:00.000,Variant 8,8
Case 1153,Activity E,1970/01/01 13:00:00.000,Variant 8,8
Case 1153,Activity M,1970/01/01 14:00:00.000,Variant 8,8
Case 1153,Activity G,1970/01/01 14:00:00.000,Variant 8,8
Case 1153,Activity K,1970/01/01 14:00:00.000,Variant 8,8
Case 1153,Activity N,1970/01/01 15:00:00.000,Variant 8,8
Case 1153,Activity J,1970/01/01 15:00:00.000,Variant 8,8
Case 1153,Activity I,1970/01/01 15:00:00.000,Variant 8,8
Case 1153,Activity L,1970/01/01 15:00:00.000,Variant 8,8
Case 1153,Activity H,1970/01/01 16:00:00.000,Variant 8,8
Case 1153,Activity F,1970/01/01 17:00:00.000,Variant 8,8
Case 1154,Activity A,1970/01/01 09:00:00.000,Variant 1,1
Case 1154,Activity B,1970/01/01 10:00:00.000,Variant 1,1
Case 1154,Activity C,1970/01/01 11:00:00.000,Variant 1,1
Case 1154,Activity D,1970/01/01 12:00:00.000,Variant 1,1
Case 1154,Activity E,1970/01/01 13:00:00.000,Variant 1,1
Case 1154,Activity M,1970/01/01 14:00:00.000,Variant 1,1
Case 1154,Activity K,1970/01/01 14:00:00.000,Variant 1,1
Case 1154,Activity G,1970/01/01 14:00:00.000,Variant 1,1
Case 1154,Activity N,1970/01/01 15:00:00.000,Variant 1,1
Case 1154,Activity L,1970/01/01 15:00:00.000,Variant 1,1
Case 1154,Activity J,1970/01/01 15:00:00.000,Variant 1,1
Case 1154,Activity I,1970/01/01 15:00:00.000,Variant 1,1
Case 1154,Activity H,1970/01/01 16:00:00.000,Variant 1,1
Case 1154,Activity F,1970/01/01 17:00:00.000,Variant 1,1
